bin_id	assembly	accession	n_contigs	bin_bp	bin_n50	ref_len	covered_ref_bp	contam_bp	unaligned_bp	bin_bp_per_covered_ref_bp	true_completeness	true_contamination	true_contamination_upper	in_mock1	bin_fasta	organism	kingdom	gtdb_phylum	genome_status	gc_pct	mock1_pct	split	leakage_free	ref_nseq
minion__GCA_000016125.1	minion	GCA_000016125.1	29	1685685	129276	1789046	1521919	0	13127	1.1076	85.068746	0.0	0.733743	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000016125.1.fasta	Methanococcus maripaludis	Archaea	Methanobacteriota_A	Complete	33.0	1.1540467948482065	train	False	2
minion__GCA_000020325.1	minion	GCA_000020325.1	34	1542218	53982	1838442	1493367	0	17436	1.0327	81.230031	0.0	0.948412	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000020325.1.fasta	Sulfurihydrogenibium sp000020325	Bacteria	Aquificota	Complete	32.0	0.6921505889417947	train	False	1
minion__GCA_000013645.1	minion	GCA_000013645.1	163	7486548	52556	9731138	7326324	6909	44439	1.0219	75.287433	0.070999	0.527667	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000013645.1.fasta	Paraburkholderia xenovorans	Bacteria	Proteobacteria (g)	Complete	62.6	0.5751132729787753	none	True	3
minion__GCA_000009705.1	minion	GCA_000009705.1	127	5484315	53038	7211789	5331758	51722	52347	1.0286	73.931142	0.717187	1.44304	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000009705.1.fasta	Trichormus sp000009705	Bacteria	Cyanobacteria	Complete	41.3	1.3714630261137666	train	False	7
minion__GCA_000008185.1	minion	GCA_000008185.1	52	2083156	43334	2843201	2031609	0	29038	1.0254	71.45499	0.0	1.021314	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000008185.1.fasta	Treponema denticola	Bacteria	Spirochaetota	Complete	37.9	1.267464756251801	train	False	1
minion__GCA_000007185.1	minion	GCA_000007185.1	25	1138242	52582	1694969	1088871	5110	24595	1.0453	64.241352	0.30148	1.752539	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000007185.1.fasta	Methanopyrus kandleri	Archaea	Methanobacteriota_A	Complete	61.2	0.2102064650380613	train	False	1
minion__GCA_000011585.1	minion	GCA_000011585.1	27	980159	86696	1661137	847063	0	5601	1.1571	50.992964	0.0	0.337179	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000011585.1.fasta	Methanococcus maripaludis	Archaea	Methanobacteriota_A	Complete	33.1	0.4596159247507687	train	False	1
minion__GCA_000018265.1	minion	GCA_000018265.1	71	2775728	49673	5786361	2675906	17593	30633	1.0373	46.245058	0.304043	0.833443	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000018265.1.fasta	Micromonospora arenicola	Bacteria	Actinobacteriota	Complete	69.5	0.3905638725665548	none	True	1
minion__GCA_000196135.1	minion	GCA_000196135.1	29	908534	35858	2110355	898086	0	8226	1.0116	42.556158	0.0	0.389792	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000196135.1.fasta	Wolinella succinogenes	Bacteria	Campylobacterota	Complete	48.5	0.6560466917797272	train	False	1
minion__GCA_000011065.1	minion	GCA_000011065.1	59	2048636	42629	6293399	2088646	0	12446	0.9808	33.187885	0.0	0.197763	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000011065.1.fasta	Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	Complete	42.9	0.3235098144670962	none	True	2
minion__GCA_000015865.1	minion	GCA_000015865.1	46	1089172	28077	3843301	1076763	0	7357	1.0115	28.016619	0.0	0.191424	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000015865.1.fasta	Ruminiclostridium thermocellum	Bacteria	Firmicutes_A	Complete	39.0	0.2688448965555986	train	False	1
minion__GCA_000020785.1	minion	GCA_000020785.1	18	438136	25476	1559514	435765	0	3256	1.0054	27.942359	0.0	0.208783	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000020785.1.fasta	Hydrogenobaculum sp000020785	Bacteria	Aquificota	Complete	34.8	1.6318937727031608	train	False	1
minion__GCA_000016065.1	minion	GCA_000016065.1	38	1206961	35154	4602594	1174920	0	14395	1.0273	25.527344	0.0	0.312758	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000016065.1.fasta	Shewanella loihica	Bacteria	Proteobacteria (g)	Complete	53.7	0.55325101249311	train	False	1
minion__GCA_000008565.1	minion	GCA_000008565.1	18	817505	49664	3284156	793934	0	11394	1.0297	24.174674	0.0	0.346938	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000008565.1.fasta	Deinococcus radiodurans	Bacteria	Deinococcota	Complete	66.6	0.6198437959638331	train	False	4
minion__GCA_000017325.1	minion	GCA_000017325.1	52	711872	29097	5312910	700502	0	2216	1.0162	13.184902	0.0	0.04171	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000017325.1.fasta	Shewanella baltica	Bacteria	Proteobacteria (g)	Complete	46.3	1.3566218977486435	train	False	2
minion__GCA_000022325.1	minion	GCA_000022325.1	20	343179	23089	2931662	337892	165	2219	1.0156	11.525612	0.005628	0.081319	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000022325.1.fasta	Caldicellulosiruptor bescii	Bacteria	Firmicutes_A	Complete	35.2	0.214992735486677	none	True	3
minion__GCA_000016425.1	minion	GCA_000016425.1	15	416783	35552	5183331	403000	4378	5293	1.0342	7.774923	0.084463	0.186579	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000016425.1.fasta	Micromonospora tropica	Bacteria	Actinobacteriota	Complete	69.5	0.4909911943102475	train	False	1
minion__GCA_000007985.2	minion	GCA_000007985.2	12	294205	24394	3814128	293941	0	670	1.0009	7.706637	0.0	0.017566	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000007985.2.fasta	Geobacter sulfurreducens	Bacteria	Desulfobacterota	Complete	60.9	0.5871731729158559	train	False	1
minion__GCA_000022565.1	minion	GCA_000022565.1	4	77775	20260	4127356	81832	0	333	0.9504	1.982674	0.0	0.008068	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000022565.1.fasta	Acidobacterium capsulatum	Bacteria	Acidobacteriota	Complete	60.5	0.1997803218085485	train	False	1
pacbio__GCA_000009225.1	pacbio	GCA_000009225.1	1	6722405	6722405	6722539	6722523	0	20	1.0	99.999762	0.0	0.000298	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000009225.1.fasta	Pseudomonas fluorescens	Bacteria	Proteobacteria (g)	Complete	60.0	1.069308679608532	none	True	1
pacbio__GCA_000007565.2	pacbio	GCA_000007565.2	2	6190917	6185275	6181873	6181856	0	285	1.0015	99.999725	0.0	0.00461	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000007565.2.fasta	Pseudomonas putida	Bacteria	Proteobacteria (g)	Complete	61.5	1.4824978587194015	none	True	1
pacbio__GCA_000020465.1	pacbio	GCA_000020465.1	1	2776916	2776916	2763181	2763168	0	74	1.005	99.99953	0.0	0.002678	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000020465.1.fasta	Chlorobium limicola	Bacteria	Bacteroidota	Complete	51.3	2.320980079770457	val	False	1
pacbio__GCA_000009145.1	pacbio	GCA_000009145.1	2	2806447	2628348	2812094	2812080	0	38	0.998	99.999502	0.0	0.001351	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000009145.1.fasta	Nitrosomonas europaea	Bacteria	Proteobacteria (g)	Complete	50.7	5.683429495108962	none	True	1
pacbio__GCA_000196115.1	pacbio	GCA_000196115.1	1	7147004	7147004	7145576	7145534	0	47	1.0002	99.999412	0.0	0.000658	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000196115.1.fasta	Rhodopirellula baltica	Bacteria	Planctomycetota	Complete	55.4	1.3177841732417428	none	True	1
pacbio__GCA_000010305.1	pacbio	GCA_000010305.1	1	4637186	4637186	4636964	4636932	0	32	1.0001	99.99931	0.0	0.00069	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000010305.1.fasta	Gemmatimonas aurantiaca	Bacteria	Gemmatimonadota	Complete	64.3	2.414901248417184	train	False	1
pacbio__GCA_000015125.1	pacbio	GCA_000015125.1	1	3151199	3151199	3133902	3133877	0	24	1.0055	99.999202	0.0	0.000766	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000015125.1.fasta	Chlorobium phaeobacteroides	Bacteria	Bacteroidota	Complete	48.4	0.6902618012215004	test	True	1
pacbio__GCA_000011105.1	pacbio	GCA_000011105.1	2	1755158	1733502	1738505	1738491	0	50	1.0096	99.999195	0.0	0.002876	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000011105.1.fasta	Pyrococcus horikoshii	Archaea	Methanobacteriota_B	Complete	41.9	5.855518337574474	train	False	1
pacbio__GCA_000015805.1	pacbio	GCA_000015805.1	1	2009427	2009427	2009313	2009296	0	17	1.0001	99.999154	0.0	0.000846	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000015805.1.fasta	Pyrobaculum calidifontis	Archaea	Thermoproteota	Complete	57.2	2.5449546574683057	val	False	1
pacbio__GCA_000006985.1	pacbio	GCA_000006985.1	1	2154834	2154834	2154946	2154926	0	29	1.0	99.999072	0.0	0.001346	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000006985.1.fasta	Chlorobaculum tepidum	Bacteria	Bacteroidota	Complete	56.5	0.2432820526872879	test	True	1
pacbio__GCA_000013645.1	pacbio	GCA_000013645.1	3	9699332	4867896	9731138	9731034	0	113	0.9967	99.998931	0.0	0.001161	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000013645.1.fasta	Paraburkholderia xenovorans	Bacteria	Proteobacteria (g)	Complete	62.6	0.5751132729787753	none	True	3
pacbio__GCA_000011585.1	pacbio	GCA_000011585.1	1	1661143	1661143	1661137	1661119	0	18	1.0	99.998916	0.0	0.001084	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000011585.1.fasta	Methanococcus maripaludis	Archaea	Methanobacteriota_A	Complete	33.1	0.4596159247507687	train	False	1
pacbio__GCA_000020225.1	pacbio	GCA_000020225.1	1	2664148	2664148	2664102	2664066	0	41	1.0	99.998649	0.0	0.001539	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000020225.1.fasta	Akkermansia muciniphila	Bacteria	Verrucomicrobiota	Complete	55.8	0.9075135785424312	test	True	1
pacbio__GCA_002952055.1	pacbio	GCA_002952055.1	1	2774457	2774457	2774417	2774377	0	43	1.0	99.998558	0.0	0.00155	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_002952055.1.fasta	Desulfobulbus oralis	Bacteria	Desulfobacterota	Complete	59.8	7.350049552255035	train	False	1
pacbio__GCA_000018565.1	pacbio	GCA_000018565.1	3	6785297	6346454	6785430	6785326	0	103	1.0	99.998467	0.0	0.001518	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000018565.1.fasta	Herpetosiphon aurantiacus	Bacteria	Chloroflexota	Complete	50.9	1.650232403204518	train	False	3
pacbio__GCA_000019085.1	pacbio	GCA_000019085.1	1	2362818	2362818	2362816	2362770	0	45	1.0	99.998053	0.0	0.001905	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000019085.1.fasta	Thermoanaerobacter pseudethanolicus	Bacteria	Firmicutes_A	Complete	34.5	2.4816006004718845	train	False	1
pacbio__GCA_000016085.1	pacbio	GCA_000016085.1	1	1969527	1969527	1966858	1966819	0	39	1.0014	99.998017	0.0	0.001983	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000016085.1.fasta	Chlorobium phaeovibrioides	Bacteria	Bacteroidota	Complete	53.0	1.2939175424119185	none	True	1
pacbio__GCA_003019295.1	pacbio	GCA_003019295.1	1	2180123	2180123	2180101	2180053	0	48	1.0	99.997798	0.0	0.002202	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_003019295.1.fasta	Fusobacterium nucleatum subsp. nucleatum	Bacteria	Fusobacteriota	Complete	27.2	2.808871546527448	train	False	1
pacbio__GCA_000166095.1	pacbio	GCA_000166095.1	1	1243914	1243914	1243342	1243314	0	30	1.0005	99.997748	0.0	0.002413	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000166095.1.fasta	Methanothermus fervidus	Archaea	Methanobacteriota	Complete	31.6	7.183339758983122	val	False	1
pacbio__GCA_000017945.1	pacbio	GCA_000017945.1	2	1300486	992780	1297538	1297507	0	65	1.0023	99.997611	0.0	0.005009	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000017945.1.fasta	Ignicoccus hospitalis	Archaea	Thermoproteota	Complete	56.5	2.8386032717915723	train	False	1
pacbio__GCA_000018945.1	pacbio	GCA_000018945.1	1	1884472	1884472	1884562	1884509	0	64	1.0	99.997188	0.0	0.003396	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000018945.1.fasta	Thermotoga neapolitana	Bacteria	Thermotogota	Complete	46.9	1.6074819757894294	test	True	1
pacbio__GCA_001481685.1	pacbio	GCA_001481685.1	1	1395153	1395153	1394664	1394617	0	47	1.0004	99.99663	0.0	0.00337	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_001481685.1.fasta	Ignicoccus islandicus	Archaea	Thermoproteota	Complete	44.9	1.095389379111179	train	False	1
pacbio__GCA_000021565.1	pacbio	GCA_000021565.1	2	1983041	1930070	1983966	1983892	0	37	0.9996	99.99627	0.0	0.001865	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000021565.1.fasta	Persephonella marina	Bacteria	Aquificota	Complete	37.1	2.806237421402552	val	False	2
pacbio__GCA_000016785.1	pacbio	GCA_000016785.1	1	1823511	1823511	1823511	1823433	0	77	1.0	99.995723	0.0	0.004223	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000016785.1.fasta	Thermotoga petrophila	Bacteria	Thermotogota	Complete	46.1	6.950263060905706	train	False	1
pacbio__GCA_000016125.1	pacbio	GCA_000016125.1	3	1789059	1775726	1789046	1788966	0	85	1.0001	99.995528	0.0	0.004751	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000016125.1.fasta	Methanococcus maripaludis	Archaea	Methanobacteriota_A	Complete	33.0	1.1540467948482065	train	False	2
pacbio__GCA_000091665.1	pacbio	GCA_000091665.1	3	1742307	1667128	1739927	1739837	0	99	1.0014	99.994827	0.0	0.00569	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000091665.1.fasta	Methanocaldococcus jannaschii	Archaea	Methanobacteriota_A	Complete	31.3	5.645801351648397	train	False	3
pacbio__GCA_000008665.1	pacbio	GCA_000008665.1	4	2177218	1160429	2178400	2176913	0	92	1.0001	99.931739	0.0	0.004223	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000008665.1.fasta	Archaeoglobus fulgidus	Archaea	Halobacteriota	Complete	48.6	1.168267837618576	train	False	1
pacbio__GCA_000007185.1	pacbio	GCA_000007185.1	1	1693098	1693098	1694969	1692994	0	47	1.0001	99.883479	0.0	0.002773	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000007185.1.fasta	Methanopyrus kandleri	Archaea	Methanobacteriota_A	Complete	61.2	0.2102064650380613	train	False	1
pacbio__GCA_000017325.1	pacbio	GCA_000017325.1	7	5329674	4194653	5312910	5302819	0	159	1.0051	99.810066	0.0	0.002993	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000017325.1.fasta	Shewanella baltica	Bacteria	Proteobacteria (g)	Complete	46.3	1.3566218977486435	train	False	2
pacbio__GCA_000012825.1	pacbio	GCA_000012825.1	7	5186581	1940626	5163189	5153149	0	349	1.0065	99.805547	0.0	0.006759	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000012825.1.fasta	Phocaeicola vulgatus	Bacteria	Bacteroidota	Complete	42.2	0.4692441753857262	none	True	1
pacbio__GCA_000009705.1	pacbio	GCA_000009705.1	12	7194012	1123050	7211789	7193696	0	360	1.0	99.749119	0.0	0.004992	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000009705.1.fasta	Trichormus sp000009705	Bacteria	Cyanobacteria	Complete	41.3	1.3714630261137666	train	False	7
pacbio__GCA_000018865.1	pacbio	GCA_000018865.1	2	5245458	5037366	5258541	5243929	0	24	1.0003	99.722128	0.0	0.000456	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000018865.1.fasta	Chloroflexus aurantiacus	Bacteria	Chloroflexota	Complete	56.7	0.2032657270148536	val	False	1
pacbio__GCA_000016545.1	pacbio	GCA_000016545.1	3	3037791	2978812	2970275	2959543	0	2975	1.0264	99.638687	0.0	0.100159	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000016545.1.fasta	Caldicellulosiruptor saccharolyticus	Bacteria	Firmicutes_A	Complete	35.3	0.8910815662438224	none	True	1
pacbio__GCA_001639275.1	pacbio	GCA_001639275.1	1	2242752	2242752	2140433	2128573	0	2901	1.0536	99.445907	0.0	0.135533	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_001639275.1.fasta	Methanobrevibacter oralis DSM 7256	Archaea	Methanobacteriota	Draft	28.0	0.7611079349437925	none	True	136
pacbio__GCA_000021665.1	pacbio	GCA_000021665.1	5	5338769	4089385	5358884	5324355	0	178	1.0027	99.355668	0.0	0.003322	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000021665.1.fasta	Shewanella baltica OS223	Bacteria	Proteobacteria (g)	Complete	46.3	2.536452317303562	none	True	4
pacbio__GCA_000018265.1	pacbio	GCA_000018265.1	10	5713861	3145068	5786361	5748584	0	248	0.994	99.347137	0.0	0.004286	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000018265.1.fasta	Micromonospora arenicola	Bacteria	Actinobacteriota	Complete	69.5	0.3905638725665548	none	True	1
pacbio__GCA_000156375.1	pacbio	GCA_000156375.1	3	2939926	1620112	2867216	2839326	16764	6639	1.0354	99.027279	0.584679	0.816227	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000156375.1.fasta	Desulfovibrio piger	Bacteria	Desulfobacterota_I	Draft	63.0	4.387852857703976	none	True	47
pacbio__GCA_000008565.1	pacbio	GCA_000008565.1	20	3270006	267260	3284156	3247758	0	350	1.0069	98.891709	0.0	0.010657	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000008565.1.fasta	Deinococcus radiodurans	Bacteria	Deinococcota	Complete	66.6	0.6198437959638331	train	False	4
pacbio__GCA_000020325.1	pacbio	GCA_000020325.1	4	1816491	589904	1838442	1815596	0	94	1.0005	98.757317	0.0	0.005113	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000020325.1.fasta	Sulfurihydrogenibium sp000020325	Bacteria	Aquificota	Complete	32.0	0.6921505889417947	train	False	1
pacbio__GCA_000011065.1	pacbio	GCA_000011065.1	33	6146900	268017	6293399	6105912	0	8849	1.0067	97.020894	0.0	0.140608	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000011065.1.fasta	Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	Complete	42.9	0.3235098144670962	none	True	2
pacbio__GCA_000006805.1	pacbio	GCA_000006805.1	6	2507684	2013697	2571010	2461486	295	147	1.0188	95.74004	0.011474	0.017192	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000006805.1.fasta	Halobacterium salinarum	Archaea	Halobacteriota	Complete	67.9	2.5322931915107527	val	False	3
pacbio__GCA_000016425.1	pacbio	GCA_000016425.1	47	4903053	137948	5183331	4891521	0	949	1.0024	94.370223	0.0	0.018309	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000016425.1.fasta	Micromonospora tropica	Bacteria	Actinobacteriota	Complete	69.5	0.4909911943102475	train	False	1
pacbio__GCA_000196135.1	pacbio	GCA_000196135.1	18	1988052	158459	2110355	1984927	0	4420	1.0016	94.056545	0.0	0.209443	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000196135.1.fasta	Wolinella succinogenes	Bacteria	Campylobacterota	Complete	48.5	0.6560466917797272	train	False	1
pacbio__GCA_000007985.2	pacbio	GCA_000007985.2	36	3093183	90177	3814128	3083222	0	754	1.0032	80.836878	0.0	0.019769	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000007985.2.fasta	Geobacter sulfurreducens	Bacteria	Desulfobacterota	Complete	60.9	0.5871731729158559	train	False	1
pacbio__GCA_000016065.1	pacbio	GCA_000016065.1	26	3721853	223474	4602594	3718341	0	565	1.0009	80.787943	0.0	0.012276	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000016065.1.fasta	Shewanella loihica	Bacteria	Proteobacteria (g)	Complete	53.7	0.55325101249311	train	False	1
pacbio__GCA_000008185.1	pacbio	GCA_000008185.1	31	2175621	106796	2843201	2168581	0	1958	1.0032	76.272518	0.0	0.068866	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000008185.1.fasta	Treponema denticola	Bacteria	Spirochaetota	Complete	37.9	1.267464756251801	train	False	1
pacbio__GCA_000010505.1	pacbio	GCA_000010505.1	24	1351708	68095	2354886	1355258	0	490	0.9974	57.550896	0.0	0.020808	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000010505.1.fasta	Porphyromonas gingivalis	Bacteria	Bacteroidota	Complete	48.4	2.1700669467348197	train	False	1
pacbio__GCA_000022565.1	pacbio	GCA_000022565.1	47	2236837	64199	4127356	2227257	0	948	1.0043	53.963288	0.0	0.022969	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000022565.1.fasta	Acidobacterium capsulatum	Bacteria	Acidobacteriota	Complete	60.5	0.1997803218085485	train	False	1
pacbio__GCA_000172575.2	pacbio	GCA_000172575.2	11	497330	50116	2739625	490557	0	172	1.0138	17.905991	0.0	0.006278	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000172575.2.fasta	Enterococcus faecalis	Bacteria	Firmicutes	Complete	37.4	0.1523040304414984	none	True	1
pacbio__GCA_000195675.1	pacbio	GCA_000195675.1	18	794786	46705	5339179	793488	0	387	1.0016	14.861611	0.0	0.007248	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000195675.1.fasta	Bordetella pertussis	Bacteria	Proteobacteria (g)	Complete	68.1	0.4766564636270562	train	False	1
pacbio__GCA_000007225.1	pacbio	GCA_000007225.1	4	254521	142822	2222430	254202	0	120	1.0013	11.438021	0.0	0.005399	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000007225.1.fasta	Pyrobaculum aerophilum	Archaea	Thermoproteota	Complete	51.4	0.2290245053808944	train	False	1
pacbio__GCA_000022325.1	pacbio	GCA_000022325.1	7	165168	28440	2931662	156619	0	182	1.0546	5.342328	0.0	0.006208	True	/path/to/magicc/data/real_data/meslier2022/bins/pacbio/GCA_000022325.1.fasta	Caldicellulosiruptor bescii	Bacteria	Firmicutes_A	Complete	35.2	0.214992735486677	none	True	3
pacbio__GCA_000005845.2	pacbio	GCA_000005845.2	3	106838	32638	4641652	106786	0	47	1.0005	2.300603	0.0	0.001013	False		Escherichia coli	Bacteria	Proteobacteria (g)	Complete	50.8		none	True	1
pacbio__GCA_000020785.1	pacbio	GCA_000020785.1	1	25121	25121	1559514	25078	0	17	1.0017	1.608065	0.0	0.00109	True		Hydrogenobaculum sp000020785	Bacteria	Aquificota	Complete	34.8	1.6318937727031608	train	False	1
pacbio__GCA_000308215.1	pacbio	GCA_000308215.1	1	41946	41946	2620233	41906	0	32	1.001	1.599323	0.0	0.001221	True		Methanomassiliicoccus luminyensis	Archaea	Thermoplasmatota	Draft	60.5	0.0582814043695031	none	True	26
pacbio__GCA_000015865.1	pacbio	GCA_000015865.1	2	30714	20805	3843301	38871	0	40	0.7902	1.011396	0.0	0.001041	True		Ruminiclostridium thermocellum	Bacteria	Firmicutes_A	Complete	39.0	0.2688448965555986	train	False	1
pacbio__GCA_000013465.1	pacbio	GCA_000013465.1	1	22055	22055	2917469	802	1053	19846	27.5	0.02749	0.036093	0.71634	False		Staphylococcus aureus	Bacteria	Firmicutes	Complete	32.7		none	True	4
proton__GCA_000021565.1	proton	GCA_000021565.1	21	2067342	215176	1983966	1978871	84936	583	1.0447	99.743191	4.281122	4.310507	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000021565.1.fasta	Persephonella marina	Bacteria	Aquificota	Complete	37.1	2.806237421402552	val	False	2
proton__GCA_000011105.1	proton	GCA_000011105.1	24	1753866	172716	1738505	1730744	21680	2275	1.0134	99.553582	1.247048	1.377908	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000011105.1.fasta	Pyrococcus horikoshii	Archaea	Methanobacteriota_B	Complete	41.9	5.855518337574474	train	False	1
proton__GCA_000091665.1	proton	GCA_000091665.1	68	1746256	56478	1739927	1729120	14296	1514	1.0099	99.378882	0.821644	0.908659	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000091665.1.fasta	Methanocaldococcus jannaschii	Archaea	Methanobacteriota_A	Complete	31.3	5.645801351648397	train	False	3
proton__GCA_000016085.1	proton	GCA_000016085.1	43	1978828	83315	1966858	1951961	13966	6136	1.0138	99.242599	0.710067	1.022036	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000016085.1.fasta	Chlorobium phaeovibrioides	Bacteria	Bacteroidota	Complete	53.0	1.2939175424119185	none	True	1
proton__GCA_001481685.1	proton	GCA_001481685.1	68	1427505	42431	1394664	1383993	40594	1604	1.0314	99.234869	2.910665	3.025675	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_001481685.1.fasta	Ignicoccus islandicus	Archaea	Thermoproteota	Complete	44.9	1.095389379111179	train	False	1
proton__GCA_000018945.1	proton	GCA_000018945.1	197	1880232	64364	1884562	1867315	0	3625	1.0069	99.084827	0.0	0.192352	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000018945.1.fasta	Thermotoga neapolitana	Bacteria	Thermotogota	Complete	46.9	1.6074819757894294	test	True	1
proton__GCA_000166095.1	proton	GCA_000166095.1	58	1231300	52315	1243342	1229796	0	1186	1.0012	98.910517	0.0	0.095388	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000166095.1.fasta	Methanothermus fervidus	Archaea	Methanobacteriota	Complete	31.6	7.183339758983122	val	False	1
proton__GCA_000018565.1	proton	GCA_000018565.1	249	6652387	70144	6785430	6654520	2623	7419	0.9997	98.070719	0.038656	0.147994	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000018565.1.fasta	Herpetosiphon aurantiacus	Bacteria	Chloroflexota	Complete	50.9	1.650232403204518	train	False	3
proton__GCA_000010305.1	proton	GCA_000010305.1	335	4573820	24932	4636964	4538030	27653	7776	1.0079	97.866406	0.59636	0.764056	True	/path/to/magicc/data/real_data/meslier2022/bins/proton/GCA_000010305.1.fasta	Gemmatimonas aurantiaca	Bacteria	Gemmatimonadota	Complete	64.3	2.414901248417184	train	False	1
