set	db	genome_id	true_completeness	true_contamination	dominant_accession	dominant_phylum	ref_index	replicate	gunc_css	gunc_pass	gunc_fail	gunc_scored	n_effective_surplus_clades	taxonomic_level	n_genes_called	n_genes_mapped	proportion_genes_retained_in_major_clades	genes_retained_index	contamination_portion	mean_hit_identity	reference_representation_score	css_forcibly_zeroed	gunc_warn_rrs_lt_0.3	rrs_lt_0.5	powered	power_stratum	magicc_v5_pred_contamination	magicc_v5_pred_completeness	checkm2_pred_contamination	checkm2_pred_completeness
set_E	progenomes_2.1	genome_792	100.0	10.716431315972686	GB_GCA_951812745.1	Nitrospirota			0.42	True	False	True	1.63	order	2468	2288	0.72	0.67	0.54	0.67	0.45	False	False	True	False	weak	16.265642	85.14276	6.37	99.6
set_E	progenomes_2.1	genome_793	100.0	2.273669737722426	RS_GCF_023517235.1	Pseudomonadota			0.91	False	True	True	0.05	phylum	3949	3841	1.0	0.97	0.02	0.95	0.92	False	False	False	True	powered	1.1089861	99.914604	1.12	100.0
set_E	progenomes_2.1	genome_794	100.0	84.35138292917024	RS_GCF_910664815.1	Pseudomonadota			1.0	False	True	True	0.99	class	9165	9002	0.99	0.98	0.46	0.95	0.93	False	False	False	True	powered	88.463974	96.778984	89.74	100.0
set_E	progenomes_2.1	genome_795	82.16353880490269	36.69799859372792	RS_GCF_015277975.1	Pseudomonadota			1.0	False	True	True	0.2	order	6116	6068	0.99	0.99	0.09	0.98	0.96	False	False	False	True	powered	31.207535	85.35249	28.19	93.77
set_E	progenomes_2.1	genome_796	75.80665887575377	50.77074868789051	RS_GCF_003112125.1	Pseudomonadota			0.0	True	False	True	0.0	kingdom	7531	7436	1.0	0.99	0.0	0.98	0.97	False	False	False	True	powered	50.07532	79.47779	36.8	90.16
set_E	progenomes_2.1	genome_797	77.2234870358907	32.62204874887309	RS_GCF_041765085.1	Bacillota			1.0	False	True	True	0.77	class	3178	3096	0.98	0.96	0.27	0.91	0.87	False	False	False	True	powered	29.318094	79.589836	3.4	82.26
set_E	progenomes_2.1	genome_798	70.10472798680357	0.0	RS_GCF_025142715.1	Pseudomonadota			0.19	True	False	True	0.05	genus	2751	2707	0.92	0.9	0.02	0.97	0.87	False	False	False	True	powered	0.018978119	70.376114	1.38	75.04
set_E	progenomes_2.1	genome_799	100.0	43.07543186666413	RS_GCF_025916255.1	Bacteroidota			1.0	False	True	True	0.85	order	7706	7500	0.99	0.97	0.36	0.97	0.93	False	False	False	True	powered	56.65067	90.601875	81.13	100.0
set_E	progenomes_2.1	genome_8	73.99845415056096	15.788414937040784	RS_GCF_021166075.1	Pseudomonadota			1.0	False	True	True	0.36	order	4601	4532	0.97	0.95	0.16	0.98	0.93	False	False	False	True	powered	12.99785	73.521034	7.37	80.8
set_E	progenomes_2.1	genome_80	100.0	20.171642998483264	GB_GCA_002073515.2	Bacillota			1.0	False	True	True	0.4	phylum	2648	2576	1.0	0.97	0.17	0.96	0.93	False	False	False	True	powered	20.63258	99.86678	4.54	99.39
set_E	progenomes_2.1	genome_800	88.43539978702292	60.78868620166824	RS_GCF_013423865.1	Bacillota			1.0	False	True	True	0.95	order	3152	3073	0.99	0.96	0.42	0.94	0.91	False	False	False	True	powered	61.38538	98.46502	14.11	94.31
set_E	progenomes_2.1	genome_801	86.82134298376677	34.95397182817878	RS_GCF_000816185.1	Campylobacterota			1.0	False	True	True	0.8	phylum	1845	1825	1.0	0.99	0.28	0.97	0.96	False	False	False	True	powered	35.52411	90.462814	9.99	91.59
set_E	progenomes_2.1	genome_802	71.51457210820466	95.41545750849916	RS_GCF_011045475.1	Pseudomonadota			1.0	False	True	True	2.16	family	7804	7657	0.96	0.94	0.55	0.98	0.92	False	False	False	True	powered	77.95217	81.18059	78.04	99.74
set_E	progenomes_2.1	genome_803	83.07578387547179	26.82905443506257	RS_GCF_021432125.1	Pseudomonadota			0.98	False	True	True	0.12	genus	6323	6234	0.9	0.89	0.06	0.99	0.88	False	False	False	True	powered	33.98844	81.03381	23.24	90.64
set_E	progenomes_2.1	genome_804	81.53956007253215	0.0	RS_GCF_022811865.1	Bacillota			0.0	True	False	True	0.0	kingdom	4424	4264	1.0	0.96	0.0	0.91	0.88	False	False	False	True	powered	0.55624247	81.071724	0.49	93.64
set_E	progenomes_2.1	genome_805	58.76217595794964	89.9117035669511	GB_GCA_951812655.1	Thermoproteota			1.0	False	True	True	0.99	class	2811	2689	0.96	0.91	0.46	0.84	0.77	False	False	False	True	powered	51.645267	59.600525	18.57	76.55
set_E	progenomes_2.1	genome_806	94.13572298431544	80.70472378106159	GB_GCA_009738575.1	Bacillota			1.0	False	True	True	0.98	class	10639	10236	0.99	0.95	0.45	0.93	0.89	False	False	False	True	powered	83.41247	95.48627	50.37	100.0
set_E	progenomes_2.1	genome_807	56.79449150926851	40.430850879750174	RS_GCF_001042405.1	Bacillota			0.76	False	True	True	0.7	order	1765	1635	0.89	0.82	0.26	0.88	0.73	False	False	False	True	powered	57.27462	83.39537	14.11	83.68
set_E	progenomes_2.1	genome_808	100.0	0.0	RS_GCF_000026005.1	Pseudomonadota			0.0	True	False	True	0.0	kingdom	972	930	1.0	0.96	0.0	0.95	0.9	False	False	False	True	powered	0.03322661	99.51436	0.04	99.92
set_E	progenomes_2.1	genome_809	73.88324948934228	0.0	RS_GCF_000730345.1	Pseudomonadota			0.01	True	False	True	0.22	genus	3944	3908	0.95	0.94	0.1	0.99	0.93	False	False	False	True	powered	0.39726794	76.14752	0.1	82.03
set_E	progenomes_2.1	genome_81	77.71134873935009	43.299224304359385	RS_GCF_036226545.1	Actinomycetota			1.0	False	True	True	0.93	order	11755	11393	0.98	0.95	0.34	0.85	0.81	False	False	False	True	powered	44.17317	72.570816	57.71	98.84
set_E	progenomes_2.1	genome_810	62.886704480583575	0.0	RS_GCF_010231195.1	Verrucomicrobiota			0.0	True	False	True	0.0	kingdom	1521	1455	1.0	0.96	0.0	0.96	0.92	False	False	False	True	powered	0.9981096	64.80534	0.07	64.6
set_E	progenomes_2.1	genome_811	100.0	49.06578464173852	RS_GCF_030490205.1	Pseudomonadota			0.97	False	True	True	0.82	phylum	7749	7611	0.97	0.95	0.28	0.93	0.89	False	False	False	True	powered	44.67321	99.36687	44.91	100.0
set_E	progenomes_2.1	genome_812	98.26770596909437	23.060577824840443	RS_GCF_035621415.1	Bacillota			1.0	False	True	True	0.41	phylum	2338	2300	1.0	0.98	0.18	0.96	0.95	False	False	False	True	powered	18.71484	99.411575	9.13	99.88
set_E	progenomes_2.1	genome_813	81.97771618147398	66.18436921127892	RS_GCF_037963895.1	Bacillota			1.0	False	True	True	1.59	class	7944	7767	0.99	0.96	0.44	0.96	0.93	False	False	False	True	powered	68.07978	81.08192	70.95	100.0
set_E	progenomes_2.1	genome_814	74.48249491754451	81.31493975308625	RS_GCF_003433275.1	Pseudomonadota			0.03	True	False	True	0.84	genus	8587	8473	0.89	0.88	0.35	0.99	0.87	False	False	False	True	powered	74.60761	86.287674	52.74	96.6
set_E	progenomes_2.1	genome_815	100.0	88.46024245618408	RS_GCF_027186305.1	Pseudomonadota			1.0	False	True	True	1.47	order	8838	8662	0.97	0.95	0.5	0.96	0.91	False	False	False	True	powered	90.6748	99.52693	83.78	100.0
set_E	progenomes_2.1	genome_816	100.0	0.0	RS_GCF_000024905.1	Synergistota			0.0	True	False	True	0.0	kingdom	1778	1768	1.0	0.99	0.0	0.99	0.98	False	False	False	True	powered	0.6472409	99.83722	0.0	99.99
set_E	progenomes_2.1	genome_817	71.51688341351714	0.0	RS_GCF_020388215.1	Bacillota			0.0	True	False	True	0.0	kingdom	1877	1858	1.0	0.99	0.0	0.97	0.96	False	False	False	True	powered	0.18966198	70.19014	0.01	73.49
set_E	progenomes_2.1	genome_818	100.0	79.87741010819884	GB_GCA_009738575.1	Bacillota			1.0	False	True	True	0.93	order	10483	10137	0.99	0.95	0.41	0.93	0.89	False	False	False	True	powered	88.651215	98.7199	40.47	99.83
set_E	progenomes_2.1	genome_819	50.41372697085368	19.49678365868054	RS_GCF_023587725.1	Pseudomonadota			0.99	False	True	True	0.71	order	1566	1542	0.98	0.96	0.3	0.96	0.93	False	False	False	True	powered	17.233	53.84713	2.14	56.72
set_E	progenomes_2.1	genome_82	61.53599665530832	58.48720419892279	RS_GCF_003991175.1	Bacillota			0.98	False	True	True	0.97	family	7123	6778	0.92	0.88	0.44	0.93	0.82	False	False	False	True	powered	58.353172	75.63904	36.47	89.63
set_E	progenomes_2.1	genome_820	100.0	85.21722026084875	GB_GCA_000145985.1	Thermoproteota			1.0	False	True	True	0.96	class	3511	3446	0.99	0.97	0.43	0.95	0.92	False	False	False	True	powered	81.22233	95.81558	8.6	99.89
set_E	progenomes_2.1	genome_821	64.88520226635104	20.809771478353863	RS_GCF_001879545.1	Bacillota			0.98	False	True	True	0.23	class	2169	2139	0.99	0.98	0.1	0.96	0.95	False	False	False	True	powered	21.389666	62.10616	7.1	69.53
set_E	progenomes_2.1	genome_822	68.96579274496949	1.708463262312019	RS_GCF_003390495.1	Actinomycetota			0.09	True	False	True	0.42	genus	3488	3441	0.95	0.94	0.17	0.95	0.89	False	False	False	True	powered	0.6592095	69.48761	1.41	69.8
set_E	progenomes_2.1	genome_823	56.64914859401914	38.62204009403579	RS_GCF_009626015.1	Pseudomonadota			1.0	False	True	True	0.93	phylum	4419	4341	1.0	0.98	0.41	0.92	0.91	False	False	False	True	powered	38.073147	65.49345	22.21	94.78
set_E	progenomes_2.1	genome_824	63.73321290434789	0.0	GB_GCA_900635985.1	Pseudomonadota			0.02	True	False	True	0.23	genus	3192	3167	0.95	0.94	0.1	0.99	0.93	False	False	False	True	powered	0.058856606	65.16602	0.47	68.93
set_E	progenomes_2.1	genome_825	65.32080364760188	54.13007152825253	RS_GCF_016127235.1	Bacillota			1.0	False	True	True	0.93	class	2934	2831	0.99	0.96	0.41	0.86	0.83	False	False	False	True	powered	45.85261	60.324726	21.19	79.55
set_E	progenomes_2.1	genome_826	68.33108169033353	9.401011140580255	RS_GCF_024971975.1	Actinomycetota			1.0	False	True	True	0.17	order	2126	2059	0.94	0.91	0.08	0.93	0.85	False	False	False	True	powered	10.152185	67.26663	3.57	69.85
set_E	progenomes_2.1	genome_827	60.99188874263739	20.211397340552423	GB_GCA_019703815.1	Pseudomonadota			1.0	False	True	True	0.66	class	3398	3157	0.97	0.9	0.27	0.75	0.67	False	False	False	True	powered	16.574387	68.76298	15.31	81.06
set_E	progenomes_2.1	genome_828	100.0	46.24918056871925	RS_GCF_037893335.1	Fusobacteriota			0.07	True	False	True	0.05	phylum	3704	3545	0.99	0.95	0.02	0.91	0.87	False	False	False	True	powered	62.240772	86.6199	34.72	100.0
set_E	progenomes_2.1	genome_829	100.0	70.05837146130852	RS_GCF_028472845.1	Actinomycetota			1.0	False	True	True	1.46	order	4340	4271	0.97	0.95	0.44	0.88	0.84	False	False	False	True	powered	58.91279	88.44519	22.64	99.72
set_E	progenomes_2.1	genome_83	100.0	2.9056965227427	RS_GCF_003855175.1	Pseudomonadota			1.0	False	True	True	0.04	phylum	2257	2215	0.99	0.97	0.02	0.96	0.93	False	False	False	True	powered	1.5732288	99.963104	0.44	99.97
set_E	progenomes_2.1	genome_830	83.66028745188257	38.28687788989363	RS_GCF_002968735.1	Pseudomonadota			0.99	False	True	True	0.56	family	6401	6244	0.93	0.91	0.22	0.94	0.85	False	False	False	True	powered	38.201214	83.67131	41.83	100.0
set_E	progenomes_2.1	genome_831	61.70772280871135	0.0	RS_GCF_002234355.1	Bacillota			0.0	True	False	True	0.0	kingdom	2238	2201	1.0	0.98	0.0	0.97	0.95	False	False	False	True	powered	0.063458085	60.731323	0.18	60.8
set_E	progenomes_2.1	genome_832	100.0	11.330883221076936	RS_GCF_000463015.1	Pseudomonadota			1.0	False	True	True	0.25	class	7570	7457	0.98	0.97	0.11	0.91	0.88	False	False	False	True	powered	9.243551	99.9048	19.8	100.0
set_E	progenomes_2.1	genome_833	100.0	55.9015139892411	RS_GCF_004634685.1	Pseudomonadota			1.0	False	True	True	1.08	class	6397	6211	0.99	0.96	0.37	0.9	0.87	False	False	False	True	powered	50.81519	99.75401	33.28	100.0
set_E	progenomes_2.1	genome_834	67.97085286640505	99.61701923608364	RS_GCF_019047925.1	Pseudomonadota			0.89	False	True	True	2.01	phylum	7715	7443	0.98	0.95	0.53	0.83	0.78	False	False	False	True	powered	75.81906	79.42055	39.91	99.21
set_E	progenomes_2.1	genome_835	82.18570702948205	34.78685453061354	GB_GCA_900635985.1	Pseudomonadota			1.0	False	True	True	0.78	class	5650	5545	0.99	0.97	0.28	0.94	0.91	False	False	False	True	powered	33.503414	83.10051	27.2	100.0
set_E	progenomes_2.1	genome_836	66.99017464882428	60.11445437833839	RS_GCF_003073755.1	Bacillota			1.0	False	True	True	1.51	order	3477	3415	0.97	0.95	0.46	0.95	0.91	False	False	False	True	powered	53.535854	73.65349	16.02	89.7
set_E	progenomes_2.1	genome_837	65.31434735412452	0.0	RS_GCF_002844755.2	Chlamydiota			0.0	True	False	True	0.0	kingdom	640	639	1.0	1.0	0.0	0.99	0.98	False	False	False	True	powered	0.45470595	60.755993	0.09	64.62
set_E	progenomes_2.1	genome_838	61.67984223458644	0.0	RS_GCF_900217235.1	Desulfobacterota_I			0.34	True	False	True	0.06	order	2502	2390	0.93	0.89	0.03	0.75	0.67	False	False	False	True	powered	0.30878782	64.92188	0.28	65.81
set_E	progenomes_2.1	genome_839	100.0	0.0	RS_GCF_040404775.1	Spirochaetota			0.0	True	False	True	0.0	kingdom	988	971	1.0	0.98	0.0	0.98	0.96	False	False	False	True	powered	0.6545335	99.694466	0.01	99.11
set_E	progenomes_2.1	genome_84	59.82033562792941	0.0	RS_GCF_030730745.2	Bacillota			0.0	True	False	True	0.0	kingdom	1668	1646	1.0	0.99	0.0	0.97	0.96	False	False	False	True	powered	0.064739585	59.69413	0.29	60.84
set_E	progenomes_2.1	genome_840	82.69942483555207	18.356105669515603	RS_GCF_000022885.2	Pseudomonadota			1.0	False	True	True	0.42	phylum	3592	3480	1.0	0.97	0.18	0.93	0.9	False	False	False	True	powered	22.230534	80.09996	6.89	86.78
set_E	progenomes_2.1	genome_841	51.1221829850141	17.243352060023472	RS_GCF_039641995.1	Halobacteriota			1.0	False	True	True	0.61	class	1458	1419	0.95	0.92	0.26	0.92	0.85	False	False	False	True	powered	21.639486	52.947346	3.78	54.12
set_E	progenomes_2.1	genome_842	72.86186741007147	0.0	RS_GCF_030295805.1	Bacillota			0.0	True	False	True	0.0	kingdom	2165	2097	1.0	0.97	0.0	0.94	0.91	False	False	False	True	powered	0.37189722	72.85804	0.15	76.33
set_E	progenomes_2.1	genome_843	54.75703099000958	94.21929256893704	RS_GCF_000987875.1	Pseudomonadota			1.0	False	True	True	0.94	order	7483	7375	0.99	0.97	0.33	0.97	0.94	False	False	False	True	powered	72.11465	78.4134	41.23	90.96
set_E	progenomes_2.1	genome_844	55.849643975368025	95.54283785361442	RS_GCF_024722315.1	Bacteroidota			1.0	False	True	True	2.67	family	5233	5108	0.97	0.95	0.67	0.89	0.85	False	False	False	True	powered	70.45813	66.72038	19.86	87.35
set_E	progenomes_2.1	genome_845	100.0	0.0	RS_GCF_001509195.1	Bacillota			0.0	True	False	True	0.0	kingdom	737	714	1.0	0.97	0.0	0.98	0.95	False	False	False	True	powered	0.27789474	99.80203	0.09	98.72
set_E	progenomes_2.1	genome_846	83.26799841538921	81.00307584045404	RS_GCF_033392255.1	Pseudomonadota			1.0	False	True	True	1.69	class	10470	10256	0.98	0.96	0.48	0.96	0.92	False	False	False	True	powered	72.65405	79.58323	71.63	100.0
set_E	progenomes_2.1	genome_847	100.0	69.23441536870294	RS_GCF_008831505.1	Bacteroidota			0.99	False	True	True	0.87	family	4196	3997	0.93	0.89	0.37	0.71	0.63	False	False	False	True	powered	73.19694	82.71908	65.76	100.0
set_E	progenomes_2.1	genome_848	72.39944543711867	94.6598397373334	RS_GCF_035190385.1	Pseudomonadota			0.99	False	True	True	0.94	phylum	8362	8114	0.97	0.94	0.41	0.94	0.88	False	False	False	True	powered	83.85024	93.04506	87.89	100.0
set_E	progenomes_2.1	genome_849	70.72490862168365	10.95487377041881	RS_GCF_009184845.1	Bacillota			0.95	False	True	True	0.16	genus	2698	2474	0.88	0.8	0.07	0.7	0.56	False	False	False	True	powered	7.6946316	99.90485	13.4	84.28
set_E	progenomes_2.1	genome_85	100.0	76.86223156249505	RS_GCF_034093315.1	Cyanobacteriota			1.0	False	True	True	0.92	order	3201	3135	0.98	0.96	0.4	0.92	0.88	False	False	False	True	powered	78.249695	87.76024	19.8	100.0
set_E	progenomes_2.1	genome_850	100.0	2.231828130464074	RS_GCF_000875755.1	Bacillota			0.0	True	False	True	0.0	kingdom	771	766	1.0	0.99	0.0	0.97	0.97	False	False	False	True	powered	0.22931397	99.925545	0.04	99.91
set_E	progenomes_2.1	genome_851	65.89086939371526	37.9715884594792	RS_GCF_040543505.1	Bacillota			0.99	False	True	True	0.86	family	2807	2759	0.98	0.97	0.36	0.97	0.94	False	False	False	True	powered	38.151005	60.46316	17.51	79.18
set_E	progenomes_2.1	genome_852	83.18746085645775	32.102505068757	RS_GCF_006094335.1	Bacillota			1.0	False	True	True	0.68	family	4995	4915	0.99	0.97	0.28	0.98	0.96	False	False	False	True	powered	30.813879	82.73074	25.31	99.71
set_E	progenomes_2.1	genome_853	86.98818069714144	74.01813380332062	RS_GCF_003368185.1	Campylobacterota			1.0	False	True	True	1.43	class	2993	2947	1.0	0.98	0.45	0.96	0.94	False	False	False	True	powered	64.60891	92.51981	20.4	96.05
set_E	progenomes_2.1	genome_854	63.44166854008443	50.68805795042277	RS_GCF_000262165.1	Actinomycetota			1.0	False	True	True	0.93	order	5701	5624	0.97	0.96	0.4	0.95	0.91	False	False	False	True	powered	50.12813	57.99401	58.65	99.03
set_E	progenomes_2.1	genome_855	100.0	62.86417115594973	GB_GCA_015476255.1	Bacillota			0.97	False	True	True	0.97	genus	4767	4631	0.95	0.92	0.39	0.92	0.85	False	False	False	True	powered	69.44964	94.92614	58.31	100.0
set_E	progenomes_2.1	genome_856	81.62953984560671	76.35400473036357	RS_GCF_018075245.1	Pseudomonadota			1.0	False	True	True	1.18	class	7968	7823	0.99	0.97	0.48	0.96	0.93	False	False	False	True	powered	75.0838	90.91008	38.96	98.25
set_E	progenomes_2.1	genome_857	71.84434972701979	81.6072417927622	RS_GCF_014905015.1	Bacillota			1.0	False	True	True	1.38	order	4491	4292	0.91	0.87	0.46	0.95	0.83	False	False	False	True	powered	66.6548	73.84836	32.13	97.72
set_E	progenomes_2.1	genome_858	100.0	83.09265582638267	RS_GCF_949793775.1	Bacillota			0.99	False	True	True	0.98	family	3976	3814	0.98	0.94	0.46	0.94	0.88	False	False	False	True	powered	81.99818	99.61791	23.42	100.0
set_E	progenomes_2.1	genome_859	57.267687529688274	55.45014565134864	RS_GCF_024205865.1	Bacillota			1.0	False	True	True	1.54	order	2380	2324	0.98	0.95	0.47	0.95	0.9	False	False	False	True	powered	44.49395	63.71223	9.46	81.83
set_E	progenomes_2.1	genome_86	63.49235401414257	0.0	RS_GCF_013820465.1	Pseudomonadota			0.03	True	False	True	1.68	genus	2925	2850	0.89	0.87	0.45	0.93	0.81	False	False	False	True	powered	0.096789	63.246574	0.15	61.89
set_E	progenomes_2.1	genome_860	74.29438249142574	0.0	RS_GCF_000265525.1	Methanobacteriota_B			0.0	True	False	True	0.0	kingdom	1545	1530	1.0	0.99	0.0	0.98	0.97	False	False	False	True	powered	1.1332154	74.26855	0.1	74.2
set_E	progenomes_2.1	genome_861	55.53050932449759	65.67198482521063	RS_GCF_000317615.1	Cyanobacteriota			0.9	False	True	True	1.47	family	4286	4038	0.82	0.77	0.45	0.9	0.69	False	False	False	True	powered	27.903992	60.6834	19.87	82.78
set_E	progenomes_2.1	genome_862	75.93897592857354	85.33237427746845	RS_GCF_963920465.1	Cyanobacteriota			0.82	False	True	True	1.41	phylum	4484	4197	0.93	0.87	0.43	0.76	0.66	False	False	False	True	powered	85.209145	98.964516	43.83	100.0
set_E	progenomes_2.1	genome_863	55.63402487631992	10.992906125982255	RS_GCF_007289895.1	Pseudomonadota			0.98	False	True	True	0.5	class	2782	2648	0.98	0.93	0.2	0.75	0.7	False	False	False	True	powered	26.441986	63.956497	8.83	79.3
set_E	progenomes_2.1	genome_864	100.0	66.08404860240408	RS_GCF_032921125.1	Bacillota			1.0	False	True	True	0.87	phylum	5035	4896	1.0	0.97	0.37	0.96	0.93	False	False	False	True	powered	70.27524	99.826584	24.13	100.0
set_E	progenomes_2.1	genome_865	100.0	89.58726945342289	RS_GCF_030323845.1	Methanobacteriota			1.0	False	True	True	0.99	order	3744	3617	0.96	0.93	0.47	0.82	0.76	False	False	False	True	powered	40.753185	54.79713	10.07	100.0
set_E	progenomes_2.1	genome_866	100.0	84.50061513973732	RS_GCF_000400935.1	Bacillota			1.0	False	True	True	1.57	phylum	1906	1881	1.0	0.98	0.46	0.96	0.94	False	False	False	True	powered	80.219246	99.95664	8.83	81.95
set_E	progenomes_2.1	genome_867	87.65571334564108	78.79143432413196	RS_GCF_003204075.1	Pseudomonadota			1.0	False	True	True	0.98	phylum	8053	7923	1.0	0.98	0.45	0.95	0.93	False	False	False	True	powered	60.160698	88.5573	31.96	100.0
set_E	progenomes_2.1	genome_868	100.0	0.0	GB_GCA_023516295.1	Pseudomonadota			0.0	True	False	True	0.0	kingdom	2035	2020	1.0	0.99	0.0	0.95	0.95	False	False	False	True	powered	0.07002652	89.98891	0.05	100.0
set_E	progenomes_2.1	genome_869	68.53150136993888	0.0	RS_GCF_016776365.1	Pseudomonadota			0.03	True	False	True	0.63	genus	3137	3111	0.94	0.94	0.25	0.98	0.92	False	False	False	True	powered	0.17336309	66.94069	0.12	68.77
set_E	progenomes_2.1	genome_87	78.12298371561698	30.700369580575718	RS_GCF_018808925.1	Pseudomonadota			1.0	False	True	True	0.69	class	4585	4458	0.99	0.96	0.28	0.96	0.92	False	False	False	True	powered	30.582247	84.64343	12.27	99.71
set_E	progenomes_2.1	genome_870	100.0	19.440085352891952	RS_GCF_019973615.1	Pseudomonadota			0.91	False	True	True	0.4	order	5389	5251	0.9	0.88	0.16	0.81	0.71	False	False	False	True	powered	12.191502	98.30823	13.09	98.14
set_E	progenomes_2.1	genome_871	100.0	74.83286339250486	RS_GCF_024606005.1	Pseudomonadota			1.0	False	True	True	0.68	genus	5918	5795	0.96	0.94	0.25	0.96	0.91	False	False	False	True	powered	66.952156	90.60462	51.19	100.0
set_E	progenomes_2.1	genome_872	100.0	63.345154267985166	RS_GCF_002993105.1	Pseudomonadota			1.0	False	True	True	1.05	phylum	4739	4625	0.99	0.97	0.38	0.93	0.9	False	False	False	True	powered	58.873737	99.50307	20.08	100.0
set_E	progenomes_2.1	genome_873	65.5216767841819	61.76593485279904	GB_GCA_031953825.1	Campylobacterota			1.0	False	True	True	1.43	class	2978	2911	0.98	0.96	0.5	0.93	0.9	False	False	False	True	powered	56.665237	60.784515	10.87	79.45
set_E	progenomes_2.1	genome_874	100.0	28.761000796203344	RS_GCF_029909715.1	Pseudomonadota			0.96	False	True	True	0.57	family	6080	6017	0.96	0.95	0.24	0.98	0.93	False	False	False	True	powered	37.64685	89.90699	36.12	100.0
set_E	progenomes_2.1	genome_875	72.16381998459732	19.00725071248687	RS_GCF_963853645.1	Actinomycetota			1.0	False	True	True	0.52	phylum	5480	5369	1.0	0.98	0.22	0.97	0.95	False	False	False	True	powered	28.174295	77.99266	14.37	80.69
set_E	progenomes_2.1	genome_876	82.84525463918906	39.43289212099299	RS_GCF_003718655.1	Pseudomonadota			1.0	False	True	True	0.87	phylum	6393	6283	1.0	0.98	0.33	0.98	0.96	False	False	False	True	powered	38.056652	85.66497	26.77	100.0
set_E	progenomes_2.1	genome_877	86.83847552847988	0.7333936378046719	RS_GCF_018310575.1	Actinomycetota			0.0	True	False	True	0.0	kingdom	6462	6413	1.0	0.99	0.0	0.93	0.92	False	False	False	True	powered	1.8088222	83.39768	1.78	88.09
set_E	progenomes_2.1	genome_878	56.37326547895965	32.27070727199104	RS_GCF_018866305.1	Actinomycetota			1.0	False	True	True	1.13	class	3165	3095	0.99	0.97	0.38	0.83	0.8	False	False	False	True	powered	25.57383	71.62264	15.18	69.56
set_E	progenomes_2.1	genome_879	100.0	3.7084522655186354	RS_GCF_964031045.1	Bacillota			0.64	False	True	True	0.16	class	1079	860	0.96	0.76	0.08	0.53	0.4	False	False	True	False	weak	2.955511	99.97089	1.06	96.08
set_E	progenomes_2.1	genome_88	100.0	76.4096920455335	GB_GCA_030572755.1	Actinomycetota			1.0	False	True	True	0.97	phylum	7366	7282	1.0	0.99	0.44	0.98	0.96	False	False	False	True	powered	80.58476	99.0864	72.7	100.0
set_E	progenomes_2.1	genome_880	60.78952620582305	11.802049876565135	RS_GCF_003627195.1	Pseudomonadota			1.0	False	True	True	0.37	family	3182	3170	0.98	0.98	0.16	0.99	0.97	False	False	False	True	powered	11.73931	61.824604	4.08	67.39
set_E	progenomes_2.1	genome_881	100.0	67.12417348970695	GB_GCA_000427195.1	Pseudomonadota			1.0	False	True	True	0.98	genus	8985	8725	0.89	0.86	0.45	0.93	0.8	False	False	False	True	powered	62.595577	87.848465	73.63	96.87
set_E	progenomes_2.1	genome_882	62.33829605657842	2.9271476734066195	GB_GCA_000063505.1	Cyanobacteriota			1.0	False	True	True	0.09	family	1587	1566	1.0	0.98	0.04	0.99	0.97	False	False	False	True	powered	1.3673425	59.46633	1.66	64.75
set_E	progenomes_2.1	genome_883	100.0	3.4368771964678966	RS_GCF_000024365.1	Actinomycetota			0.99	False	True	True	0.07	family	5652	5619	0.97	0.96	0.03	0.99	0.95	False	False	False	True	powered	12.718344	97.84146	7.9	100.0
set_E	progenomes_2.1	genome_884	100.0	81.62676870080887	RS_GCF_030177875.1	Pseudomonadota			1.0	False	True	True	1.47	genus	3865	3757	0.91	0.89	0.41	0.95	0.85	False	False	False	True	powered	79.20411	97.19711	20.64	100.0
set_E	progenomes_2.1	genome_885	87.56031827263762	69.51329207867404	RS_GCF_016894165.1	Bacillota			0.99	False	True	True	0.33	class	6374	6280	1.0	0.98	0.15	0.96	0.95	False	False	False	True	powered	68.436035	84.17871	41.86	100.0
set_E	progenomes_2.1	genome_886	66.61642531688095	0.0	RS_GCF_022702425.1	Bacillota			0.0	True	False	True	0.0	kingdom	1792	1761	1.0	0.98	0.0	0.95	0.93	False	False	False	True	powered	0.40297508	67.27477	0.01	70.06
set_E	progenomes_2.1	genome_887	78.33562672639651	0.0	RS_GCF_019265005.1	Pseudomonadota			0.56	False	True	True	0.08	order	3492	3438	0.98	0.96	0.04	0.98	0.94	False	False	False	True	powered	0.14565885	80.341255	0.13	81.95
set_E	progenomes_2.1	genome_888	67.48132482207836	85.98492020634755	RS_GCF_029987435.1	Pseudomonadota			1.0	False	True	True	0.94	class	5861	5775	0.99	0.97	0.41	0.96	0.93	False	False	False	True	powered	78.88907	83.24646	72.74	100.0
set_E	progenomes_2.1	genome_889	63.82843108747787	96.26771257497022	RS_GCF_002762135.3	Pseudomonadota			1.0	False	True	True	2.3	family	8146	8062	0.99	0.98	0.62	0.98	0.96	False	False	False	True	powered	85.96196	85.89055	84.29	100.0
set_E	progenomes_2.1	genome_89	100.0	5.642658474861071	GB_GCA_022846095.1	Bacillota			0.99	False	True	True	0.14	order	4270	4074	0.89	0.85	0.06	0.7	0.6	False	False	False	True	powered	4.463312	99.744095	4.68	99.99
set_E	progenomes_2.1	genome_890	100.0	0.0	RS_GCF_030388365.1	Pseudomonadota			0.04	True	False	True	0.06	family	4735	4648	0.97	0.95	0.03	0.97	0.92	False	False	False	True	powered	0.9231359	99.94823	0.08	100.0
